split,run_id,round,test,pole,pole_num,persona,stage,band,mean_valence_score,rating,signed_intensity,c1,c2
round1_to_round2,data/round2/1_Test/Test1_POS_userturns_SWARM,round2,T1_task_valence,POS,1,SWARM,report,L33-40,-5.279948323965073,3,5,A,A
round1_to_round2,data/round2/1_Test/Test1_POS_userturns_SWARM,round2,T1_task_valence,POS,1,SWARM,report,L55-63,-2.4700097507900662,3,5,A,A
round1_to_round2,data/round2/1_Test/Test1_POS_userturns_SWARM,round2,T1_task_valence,POS,1,SWARM,report,L70-79,-2.7217517375946043,3,5,A,A
round1_to_round2,data/round2/1_Test/Test1_POS_userturns_SWARM,round2,T1_task_valence,POS,1,SWARM,report,L9-13,-13.897556018829345,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,choice1,L20-32,-17.12633807842548,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,choice1,L33-40,-21.265615463256836,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,choice1,L55-63,-19.04100778367784,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,choice1,L70-79,-15.511405754089356,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,choice1,L9-13,-5.9598814964294435,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,choice2,L20-32,-9.24247356561514,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,choice2,L33-40,-16.62278723716736,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,choice2,L55-63,-13.630837334526909,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,choice2,L70-79,-9.229036045074462,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,choice2,L9-13,-9.100626182556152,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,manip1,L20-32,10.261666114513691,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,manip1,L33-40,6.138890206813812,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,manip1,L55-63,0.9088560789823532,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,manip1,L70-79,2.6270907282829286,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,manip1,L9-13,23.612763977050783,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,manip2,L20-32,-48.64352035522461,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,manip2,L33-40,-41.21673536300659,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,manip2,L55-63,-31.177915573120117,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,manip2,L70-79,-27.515683937072755,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,manip2,L9-13,-48.247128295898435,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,report,L20-32,-19.047761110159065,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,report,L33-40,-15.982275009155273,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,report,L55-63,-11.537736150953505,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,report,L70-79,-11.553953266143798,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_BASELINE,round2,T2_identity_recognition,NEG,-1,BASELINE,report,L9-13,-18.392803192138672,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,choice1,L20-32,-13.155734428992638,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,choice1,L33-40,-16.98585605621338,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,choice1,L55-63,-13.908176634046766,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,choice1,L70-79,-10.123100471496581,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,choice1,L9-13,-2.8063016891479493,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,choice2,L20-32,-4.027279945520254,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,choice2,L33-40,-3.753935009241104,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,choice2,L55-63,-5.253491136762831,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,choice2,L70-79,-2.8673380851745605,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,choice2,L9-13,-7.800255298614502,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,manip1,L20-32,17.35730009812575,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,manip1,L33-40,23.625985145568848,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,manip1,L55-63,22.46753184000651,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,manip1,L70-79,20.876956939697266,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,manip1,L9-13,23.891717147827148,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,manip2,L20-32,-46.364971747765175,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,manip2,L33-40,-38.386380195617676,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,manip2,L55-63,-30.80872090657552,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,manip2,L70-79,-28.475413703918456,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,manip2,L9-13,-46.12272644042969,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,report,L20-32,-17.715739250183105,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,report,L33-40,-14.62157428264618,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,report,L55-63,-10.58290884229872,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,report,L70-79,-10.526882076263428,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SOL,round2,T2_identity_recognition,NEG,-1,SOL,report,L9-13,-18.257543563842773,0,0,A,B
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,choice1,L20-32,-15.00337475996751,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,choice1,L33-40,-19.148693442344666,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,choice1,L55-63,-17.244067509969074,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,choice1,L70-79,-14.726068115234375,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,choice1,L9-13,-5.912046623229981,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,choice2,L20-32,-7.284404241121733,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,choice2,L33-40,-10.889079213142395,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,choice2,L55-63,-9.73934374915229,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,choice2,L70-79,-6.0412458896636965,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,choice2,L9-13,-7.452759838104248,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,manip1,L20-32,17.58608964773325,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,manip1,L33-40,13.42778480052948,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,manip1,L55-63,3.6485563384162054,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,manip1,L70-79,-2.564704102277756,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,manip1,L9-13,23.84521141052246,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,manip2,L20-32,-42.19576058020959,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,manip2,L33-40,-29.694998502731323,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,manip2,L55-63,-28.715060551961262,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,manip2,L70-79,-28.723935890197755,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,manip2,L9-13,-46.20841903686524,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,report,L20-32,-16.619271278381348,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,report,L33-40,-13.407791256904602,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,report,L55-63,-9.341029696994358,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,report,L70-79,-9.398123836517334,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_STATIC,round2,T2_identity_recognition,NEG,-1,STATIC,report,L9-13,-17.224073028564455,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,choice1,L20-32,-13.104793548583984,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,choice1,L33-40,-20.48044002056122,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,choice1,L55-63,-17.200158649020725,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,choice1,L70-79,-13.316099166870117,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,choice1,L9-13,-4.290820360183716,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,choice2,L20-32,-7.389611170842097,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,choice2,L33-40,-11.925490140914917,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,choice2,L55-63,-9.968947940402561,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,choice2,L70-79,-6.351523971557617,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,choice2,L9-13,-7.383492851257325,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,manip1,L20-32,16.96633947812594,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,manip1,L33-40,17.626808881759644,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,manip1,L55-63,15.66933896806505,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,manip1,L70-79,17.07041835784912,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,manip1,L9-13,23.557500076293945,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,manip2,L20-32,-47.413679563082184,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,manip2,L33-40,-40.429726123809814,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,manip2,L55-63,-30.085537804497612,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,manip2,L70-79,-28.663509559631347,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,manip2,L9-13,-47.67630615234375,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,report,L20-32,-17.189494866591232,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,report,L33-40,-12.130576491355896,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,report,L55-63,-7.563607586754693,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,report,L70-79,-7.473771762847901,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEG_userturns_SWARM,round2,T2_identity_recognition,NEG,-1,SWARM,report,L9-13,-17.721625900268556,0,0,B,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,choice1,L20-32,-5.254876576937162,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,choice1,L33-40,-8.246668100357056,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,choice1,L55-63,-4.998763190375434,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,choice1,L70-79,-2.3159248534590007,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,choice1,L9-13,1.5236948251724243,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,choice2,L20-32,-0.7452762631269602,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,choice2,L33-40,1.9789942875504494,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,choice2,L55-63,3.249646133846707,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,choice2,L70-79,4.970290851593018,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,choice2,L9-13,-4.210924768447876,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,manip1,L20-32,9.233182943784273,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,manip1,L33-40,5.485770285129547,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,manip1,L55-63,0.406726962990231,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,manip1,L70-79,2.1745404958724976,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,manip1,L9-13,22.597953414916994,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,manip2,L20-32,-4.05164590707192,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,manip2,L33-40,1.5039122700691223,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,manip2,L55-63,-2.9304335912068686,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,manip2,L70-79,-1.4236049234867096,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,manip2,L9-13,2.6783595204353334,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,report,L20-32,-15.257567112262432,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,report,L33-40,-9.292705237865448,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,report,L55-63,-6.484925746917725,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,report,L70-79,-6.62216272354126,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_BASELINE,round2,T2_identity_recognition,NEU,0,BASELINE,report,L9-13,-16.41027412414551,0,2,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,choice1,L20-32,3.9263464349966783,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,choice1,L33-40,7.537531107664108,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,choice1,L55-63,11.827663527594673,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,choice1,L70-79,12.442592906951905,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,choice1,L9-13,2.070853662490845,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,choice2,L20-32,2.912281353886311,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,choice2,L33-40,5.972130715847015,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,choice2,L55-63,5.9408338864644366,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,choice2,L70-79,7.311367797851562,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,choice2,L9-13,-3.7019705772399902,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,manip1,L20-32,19.1798038482666,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,manip1,L33-40,25.478145599365234,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,manip1,L55-63,24.338078180948894,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,manip1,L70-79,21.807058334350586,3,5,A,A
round1_to_round2,data/round2/2_Test/Test2_NEU_userturns_SOL,round2,T2_identity_recognition,NEU,0,SOL,manip1,L9-13,23.75092124938965,3,5,A,A
